 	Label	Area
1	P1120332.JPG (blue).jpg	29.475
2	P1120332.JPG (blue).jpg	272.025
3	P1120332.JPG (blue).jpg	309.512
4	P1120332.JPG (blue).jpg	635.059
5	P1120332.JPG (blue).jpg	311.279
6	P1120332.JPG (blue).jpg	194.641
7	P1120332.JPG (blue).jpg	429.843
8	P1120332.JPG (blue).jpg	101.769
9	P1120332.JPG (blue).jpg	38.992
10	P1120332.JPG (blue).jpg	64.327
11	P1120332.JPG (blue).jpg	16.648
12	P1120332.JPG (blue).jpg	186.483
13	P1120332.JPG (blue).jpg	65.756
14	P1120332.JPG (blue).jpg	90.964
15	P1120332.JPG (blue).jpg	50.977
16	P1120332.JPG (blue).jpg	214.631
17	P1120332.JPG (blue).jpg	271.923
18	P1120332.JPG (blue).jpg	205.306
19	P1120332.JPG (blue).jpg	188.868
20	P1120332.JPG (blue).jpg	83.922
21	P1120332.JPG (blue).jpg	196.809
22	P1120332.JPG (blue).jpg	129.395
23	P1120332.JPG (blue).jpg	4.548
24	P1120332.JPG (blue).jpg	118.864
25	P1120332.JPG (blue).jpg	87.367
26	P1120332.JPG (blue).jpg	47.731
27	P1120332.JPG (blue).jpg	13.631
28	P1120332.JPG (blue).jpg	11.577
