 	Label	Area
1	P1120373.JPG (blue).jpg	223.110
2	P1120373.JPG (blue).jpg	217.598
3	P1120373.JPG (blue).jpg	113.180
4	P1120373.JPG (blue).jpg	234.670
5	P1120373.JPG (blue).jpg	219.840
6	P1120373.JPG (blue).jpg	210.554
7	P1120373.JPG (blue).jpg	111.015
8	P1120373.JPG (blue).jpg	21.525
9	P1120373.JPG (blue).jpg	109.574
10	P1120373.JPG (blue).jpg	78.473
11	P1120373.JPG (blue).jpg	375.171
12	P1120373.JPG (blue).jpg	38.306
13	P1120373.JPG (blue).jpg	360.806
14	P1120373.JPG (blue).jpg	112.947
15	P1120373.JPG (blue).jpg	386.854
16	P1120373.JPG (blue).jpg	306.959
17	P1120373.JPG (blue).jpg	156.733
18	P1120373.JPG (blue).jpg	342.532
19	P1120373.JPG (blue).jpg	49.937
20	P1120373.JPG (blue).jpg	150.807
21	P1120373.JPG (blue).jpg	19.379
22	P1120373.JPG (blue).jpg	50.777
23	P1120373.JPG (blue).jpg	66.183
24	P1120373.JPG (blue).jpg	17.512
25	P1120373.JPG (blue).jpg	8.879
26	P1120373.JPG (blue).jpg	116.896
27	P1120373.JPG (blue).jpg	149.173
