 	Label	Area
1	P1120250.JPG (blue).jpg	113.680
2	P1120250.JPG (blue).jpg	380.519
3	P1120250.JPG (blue).jpg	23.864
4	P1120250.JPG (blue).jpg	188.226
5	P1120250.JPG (blue).jpg	1024.052
6	P1120250.JPG (blue).jpg	140.938
7	P1120250.JPG (blue).jpg	415.542
8	P1120250.JPG (blue).jpg	114.362
9	P1120250.JPG (blue).jpg	246.733
10	P1120250.JPG (blue).jpg	563.321
11	P1120250.JPG (blue).jpg	1090.125
12	P1120250.JPG (blue).jpg	141.638
13	P1120250.JPG (blue).jpg	188.614
14	P1120250.JPG (blue).jpg	523.608
15	P1120250.JPG (blue).jpg	694.646
16	P1120250.JPG (blue).jpg	2245.796
17	P1120250.JPG (blue).jpg	102.270
18	P1120250.JPG (blue).jpg	761.073
19	P1120250.JPG (blue).jpg	1774.856
20	P1120250.JPG (blue).jpg	195.541
21	P1120250.JPG (blue).jpg	140.593
22	P1120250.JPG (blue).jpg	496.324
23	P1120250.JPG (blue).jpg	1.192
24	P1120250.JPG (blue).jpg	131.584
25	P1120250.JPG (blue).jpg	155.664
26	P1120250.JPG (blue).jpg	1254.703
27	P1120250.JPG (blue).jpg	182.940
28	P1120250.JPG (blue).jpg	1.106
