 	Label	Area
1	IMG_3736_1024.jpg	266.140
2	IMG_3736_1024.jpg	130.154
3	IMG_3736_1024.jpg	80.259
4	IMG_3736_1024.jpg	81.462
5	IMG_3736_1024.jpg	102.290
6	IMG_3736_1024.jpg	79.425
7	IMG_3736_1024.jpg	276.508
8	IMG_3736_1024.jpg	59.430
9	IMG_3736_1024.jpg	32.215
10	IMG_3736_1024.jpg	370.097
11	IMG_3736_1024.jpg	84.887
12	IMG_3736_1024.jpg	42.768
13	IMG_3736_1024.jpg	38.787
14	IMG_3736_1024.jpg	50.729
15	IMG_3736_1024.jpg	28.789
16	IMG_3736_1024.jpg	201.896
17	IMG_3736_1024.jpg	266.233
18	IMG_3736_1024.jpg	46.470
