 	Label	Area
1	P1120500.jpg	688.797
2	P1120500.jpg	952.380
3	P1120500.jpg	232.895
4	P1120500.jpg	1054.553
5	P1120500.jpg	1209.183
6	P1120500.jpg	295.744
7	P1120500.jpg	930.791
8	P1120500.jpg	552.002
9	P1120500.jpg	674.129
10	P1120500.jpg	227.508
11	P1120500.jpg	758.789
12	P1120500.jpg	715.026
13	P1120500.jpg	2114.876
14	P1120500.jpg	1077.614
15	P1120500.jpg	2179.218
16	P1120500.jpg	402.234
17	P1120500.jpg	1443.389
18	P1120500.jpg	861.405
19	P1120500.jpg	229.727
20	P1120500.jpg	139.398
21	P1120500.jpg	296.752
22	P1120500.jpg	506.525
23	P1120500.jpg	1058.447
24	P1120500.jpg	258.761
25	P1120500.jpg	573.631
26	P1120500.jpg	1531.055
27	P1120500.jpg	154.510
28	P1120500.jpg	786.975
29	P1120500.jpg	433.689
30	P1120500.jpg	150.273
31	P1120500.jpg	945.177
32	P1120500.jpg	231.200
33	P1120500.jpg	89.199
34	P1120500.jpg	946.569
35	P1120500.jpg	918.343
36	P1120500.jpg	308.132
37	P1120500.jpg	816.473
38	P1120500.jpg	386.537
39	P1120500.jpg	401.144
40	P1120500.jpg	473.718
41	P1120500.jpg	36.983
42	P1120500.jpg	255.855
43	P1120500.jpg	6.154
44	P1120500.jpg	238.282
45	P1120500.jpg	407.560
46	P1120500.jpg	130.803
47	P1120500.jpg	372.958
48	P1120500.jpg	117.688
49	P1120500.jpg	322.134
50	P1120500.jpg	154.005
51	P1120500.jpg	382.401
52	P1120500.jpg	6.618
