 	Label	Area
1	P1120574.jpg	204.604
2	P1120574.jpg	127.445
3	P1120574.jpg	1401.253
4	P1120574.jpg	127.369
5	P1120574.jpg	201.211
6	P1120574.jpg	319.218
7	P1120574.jpg	223.937
8	P1120574.jpg	158.496
9	P1120574.jpg	434.738
10	P1120574.jpg	326.583
11	P1120574.jpg	575.036
12	P1120574.jpg	249.086
13	P1120574.jpg	157.809
14	P1120574.jpg	320.593
15	P1120574.jpg	758.092
16	P1120574.jpg	228.443
17	P1120574.jpg	287.764
18	P1120574.jpg	327.990
19	P1120574.jpg	263.651
20	P1120574.jpg	166.526
21	P1120574.jpg	127.118
22	P1120574.jpg	109.388
23	P1120574.jpg	1997.204
24	P1120574.jpg	156.674
25	P1120574.jpg	156.991
