 	Label	Area
1	P1120276.JPG (blue).jpg	716.084
2	P1120276.JPG (blue).jpg	498.553
3	P1120276.JPG (blue).jpg	294.514
4	P1120276.JPG (blue).jpg	38.563
5	P1120276.JPG (blue).jpg	437.004
6	P1120276.JPG (blue).jpg	77.176
7	P1120276.JPG (blue).jpg	67.934
8	P1120276.JPG (blue).jpg	216.641
9	P1120276.JPG (blue).jpg	354.862
10	P1120276.JPG (blue).jpg	483.245
11	P1120276.JPG (blue).jpg	12.434
12	P1120276.JPG (blue).jpg	622.492
13	P1120276.JPG (blue).jpg	765.897
14	P1120276.JPG (blue).jpg	492.882
15	P1120276.JPG (blue).jpg	378.630
16	P1120276.JPG (blue).jpg	818.465
17	P1120276.JPG (blue).jpg	242.064
18	P1120276.JPG (blue).jpg	425.443
19	P1120276.JPG (blue).jpg	515.087
20	P1120276.JPG (blue).jpg	754.664
21	P1120276.JPG (blue).jpg	88.325
