 	Label	Area
1	P1120461.JPG	73.182
2	P1120461.JPG	67.553
3	P1120461.JPG	50.957
4	P1120461.JPG	53.590
5	P1120461.JPG	67.099
6	P1120461.JPG	49.872
7	P1120461.JPG	52.021
8	P1120461.JPG	79.317
9	P1120461.JPG	74.390
10	P1120461.JPG	74.927
11	P1120461.JPG	80.422
12	P1120461.JPG	59.529
13	P1120461.JPG	77.612
14	P1120461.JPG	62.059
15	P1120461.JPG	51.215
16	P1120461.JPG	58.000
17	P1120461.JPG	52.795
18	P1120461.JPG	95.262
19	P1120461.JPG	68.834
20	P1120461.JPG	52.960
21	P1120461.JPG	75.609
22	P1120461.JPG	43.531
23	P1120461.JPG	66.665
24	P1120461.JPG	58.382
25	P1120461.JPG	63.897
26	P1120461.JPG	45.452
27	P1120461.JPG	56.616
28	P1120461.JPG	74.070
29	P1120461.JPG	46.898
