 	Label	Area
1	_DSC8673.jpg	316.647
2	_DSC8673.jpg	426.812
3	_DSC8673.jpg	469.853
4	_DSC8673.jpg	655.943
5	_DSC8673.jpg	440.445
6	_DSC8673.jpg	554.325
7	_DSC8673.jpg	439.024
8	_DSC8673.jpg	333.729
9	_DSC8673.jpg	425.417
10	_DSC8673.jpg	631.962
11	_DSC8673.jpg	635.386
12	_DSC8673.jpg	468.877
13	_DSC8673.jpg	530.979
