 	Label	Area
1	P1120231.jpg	155.175
2	P1120231.jpg	3.734
3	P1120231.jpg	312.581
4	P1120231.jpg	116.068
5	P1120231.jpg	181.874
6	P1120231.jpg	128.120
7	P1120231.jpg	140.302
8	P1120231.jpg	172.481
9	P1120231.jpg	172.813
10	P1120231.jpg	137.642
11	P1120231.jpg	30.620
12	P1120231.jpg	21.987
13	P1120231.jpg	19.238
14	P1120231.jpg	69.702
15	P1120231.jpg	65.628
16	P1120231.jpg	95.900
17	P1120231.jpg	23.636
18	P1120231.jpg	24.387
19	P1120231.jpg	68.271
20	P1120231.jpg	8.859
21	P1120231.jpg	31.565
22	P1120231.jpg	26.352
23	P1120231.jpg	10.436
24	P1120231.jpg	1.366
25	P1120231.jpg	72.798
26	P1120231.jpg	108.057
