 	Label	Area
1	P1120324.JPG (blue).jpg	638.052
2	P1120324.JPG (blue).jpg	340.135
3	P1120324.JPG (blue).jpg	381.086
4	P1120324.JPG (blue).jpg	171.686
5	P1120324.JPG (blue).jpg	349.693
6	P1120324.JPG (blue).jpg	110.806
7	P1120324.JPG (blue).jpg	173.836
8	P1120324.JPG (blue).jpg	101.929
9	P1120324.JPG (blue).jpg	156.927
10	P1120324.JPG (blue).jpg	105.256
11	P1120324.JPG (blue).jpg	96.574
12	P1120324.JPG (blue).jpg	126.361
13	P1120324.JPG (blue).jpg	135.595
14	P1120324.JPG (blue).jpg	254.068
15	P1120324.JPG (blue).jpg	217.466
16	P1120324.JPG (blue).jpg	66.982
17	P1120324.JPG (blue).jpg	142.313
18	P1120324.JPG (blue).jpg	36.700
19	P1120324.JPG (blue).jpg	68.816
20	P1120324.JPG (blue).jpg	40.603
21	P1120324.JPG (blue).jpg	10.264
22	P1120324.JPG (blue).jpg	19.969
