 	Label	Area
1	P1120601.jpg	3045.589
2	P1120601.jpg	142.157
3	P1120601.jpg	617.914
4	P1120601.jpg	2223.819
5	P1120601.jpg	1948.039
6	P1120601.jpg	99.713
7	P1120601.jpg	517.327
8	P1120601.jpg	160.822
9	P1120601.jpg	411.797
10	P1120601.jpg	95.817
11	P1120601.jpg	127.787
12	P1120601.jpg	314.365
13	P1120601.jpg	189.961
14	P1120601.jpg	384.845
15	P1120601.jpg	1879.365
16	P1120601.jpg	273.556
17	P1120601.jpg	1119.674
18	P1120601.jpg	1661.863
19	P1120601.jpg	372.547
20	P1120601.jpg	1763.078
21	P1120601.jpg	4074.730
22	P1120601.jpg	4176.629
