 	Label	Area
1	P1120234.jpg	168.706
2	P1120234.jpg	200.161
3	P1120234.jpg	173.079
4	P1120234.jpg	189.182
5	P1120234.jpg	170.879
6	P1120234.jpg	212.961
7	P1120234.jpg	160.866
8	P1120234.jpg	179.587
9	P1120234.jpg	132.897
10	P1120234.jpg	78.883
11	P1120234.jpg	139.228
12	P1120234.jpg	55.730
13	P1120234.jpg	60.300
14	P1120234.jpg	26.553
15	P1120234.jpg	28.139
16	P1120234.jpg	83.641
17	P1120234.jpg	25.874
18	P1120234.jpg	27.689
19	P1120234.jpg	23.179
20	P1120234.jpg	22.363
21	P1120234.jpg	22.898
22	P1120234.jpg	23.466
23	P1120234.jpg	9.393
24	P1120234.jpg	12.291
25	P1120234.jpg	143.947
26	P1120234.jpg	130.012
