 	Label	Area
1	P1120649.jpg	69.810
2	P1120649.jpg	68.064
3	P1120649.jpg	107.581
4	P1120649.jpg	68.450
5	P1120649.jpg	61.158
6	P1120649.jpg	75.661
7	P1120649.jpg	61.255
8	P1120649.jpg	68.836
9	P1120649.jpg	35.903
10	P1120649.jpg	49.030
11	P1120649.jpg	87.597
12	P1120649.jpg	63.774
13	P1120649.jpg	72.458
14	P1120649.jpg	47.670
15	P1120649.jpg	97.021
16	P1120649.jpg	32.611
17	P1120649.jpg	28.676
18	P1120649.jpg	50.865
19	P1120649.jpg	57.835
20	P1120649.jpg	53.480
21	P1120649.jpg	60.193
22	P1120649.jpg	30.720
23	P1120649.jpg	46.961
24	P1120649.jpg	56.418
25	P1120649.jpg	56.466
26	P1120649.jpg	52.861
27	P1120649.jpg	59.396
28	P1120649.jpg	37.963
