 	Label	Area
1	P1120669.jpg	39.933
2	P1120669.jpg	41.740
3	P1120669.jpg	39.618
4	P1120669.jpg	45.277
5	P1120669.jpg	39.131
6	P1120669.jpg	30.973
7	P1120669.jpg	44.829
8	P1120669.jpg	50.818
9	P1120669.jpg	39.933
10	P1120669.jpg	28.725
11	P1120669.jpg	38.188
12	P1120669.jpg	35.201
13	P1120669.jpg	42.801
14	P1120669.jpg	37.261
15	P1120669.jpg	44.939
16	P1120669.jpg	44.688
17	P1120669.jpg	35.783
18	P1120669.jpg	41.072
19	P1120669.jpg	40.389
20	P1120669.jpg	41.921
21	P1120669.jpg	49.434
22	P1120669.jpg	40.750
23	P1120669.jpg	36.490
24	P1120669.jpg	43.336
25	P1120669.jpg	40.436
26	P1120669.jpg	39.689
27	P1120669.jpg	38.314
28	P1120669.jpg	45.418
29	P1120669.jpg	40.444
30	P1120669.jpg	33.535
31	P1120669.jpg	53.317
