 	Label	Area
1	P1120650.jpg	88.323
2	P1120650.jpg	63.374
3	P1120650.jpg	51.972
4	P1120650.jpg	58.702
5	P1120650.jpg	59.079
6	P1120650.jpg	60.494
7	P1120650.jpg	48.483
8	P1120650.jpg	67.790
9	P1120650.jpg	104.072
10	P1120650.jpg	53.789
11	P1120650.jpg	63.297
12	P1120650.jpg	51.149
13	P1120650.jpg	69.684
14	P1120650.jpg	85.794
15	P1120650.jpg	73.465
16	P1120650.jpg	64.232
17	P1120650.jpg	90.578
18	P1120650.jpg	81.799
19	P1120650.jpg	62.809
20	P1120650.jpg	58.933
21	P1120650.jpg	82.802
22	P1120650.jpg	60.648
23	P1120650.jpg	63.263
24	P1120650.jpg	106.927
25	P1120650.jpg	61.720
26	P1120650.jpg	43.347
27	P1120650.jpg	45.310
28	P1120650.jpg	90.964
29	P1120650.jpg	73.320
30	P1120650.jpg	66.289
31	P1120650.jpg	78.215
32	P1120650.jpg	61.566
33	P1120650.jpg	49.606
34	P1120650.jpg	40.561
35	P1120650.jpg	44.239
36	P1120650.jpg	61.308
37	P1120650.jpg	52.443
38	P1120650.jpg	40.029
39	P1120650.jpg	57.467
40	P1120650.jpg	47.934
41	P1120650.jpg	52.109
42	P1120650.jpg	39.360
